path,id,concept,slug,variant,category,severity,score,terms
templates/pii/leak/log.jp.pii.orderer_name.leak.toml,log.jp.pii.orderer_name.leak,注文者名,orderer_name,leak,pii,high,80,注文者名|購入者名|発注者名|orderer_name|buyer_name
templates/pii/lv/log.jp.pii.phone_number.lv.toml,log.jp.pii.phone_number.lv,電話番号,phone_number,lv,pii,high,88,電話番号|固定電話|TEL|tel|phone_number
templates/pii/kv/log.jp.pii.phone_number.kv.toml,log.jp.pii.phone_number.kv,電話番号,phone_number,kv,pii,high,90,電話番号|固定電話|TEL|tel|phone_number
templates/pii/schema/log.jp.pii.phone_number.schema.toml,log.jp.pii.phone_number.schema,電話番号,phone_number,schema,pii,high,70,電話番号|固定電話|TEL|tel|phone_number
templates/pii/leak/log.jp.pii.phone_number.leak.toml,log.jp.pii.phone_number.leak,電話番号,phone_number,leak,pii,high,80,電話番号|固定電話|TEL|tel|phone_number
templates/pii/lv/log.jp.pii.postal_code.lv.toml,log.jp.pii.postal_code.lv,郵便番号,postal_code,lv,pii,medium,72,郵便番号|〒|postal_code|zip_code
templates/pii/kv/log.jp.pii.postal_code.kv.toml,log.jp.pii.postal_code.kv,郵便番号,postal_code,kv,pii,medium,74,郵便番号|〒|postal_code|zip_code
templates/pii/schema/log.jp.pii.postal_code.schema.toml,log.jp.pii.postal_code.schema,郵便番号,postal_code,schema,pii,medium,54,郵便番号|〒|postal_code|zip_code
templates/pii/leak/log.jp.pii.postal_code.leak.toml,log.jp.pii.postal_code.leak,郵便番号,postal_code,leak,pii,medium,64,郵便番号|〒|postal_code|zip_code
templates/pii/lv/log.jp.pii.profile_image.lv.toml,log.jp.pii.profile_image.lv,プロフィール画像,profile_image,lv,pii,medium,72,プロフィール画像|アイコン画像|アバター画像|profile_image|avatar_url
templates/pii/kv/log.jp.pii.profile_image.kv.toml,log.jp.pii.profile_image.kv,プロフィール画像,profile_image,kv,pii,medium,74,プロフィール画像|アイコン画像|アバター画像|profile_image|avatar_url
templates/pii/schema/log.jp.pii.profile_image.schema.toml,log.jp.pii.profile_image.schema,プロフィール画像,profile_image,schema,pii,medium,54,プロフィール画像|アイコン画像|アバター画像|profile_image|avatar_url
templates/pii/leak/log.jp.pii.profile_image.leak.toml,log.jp.pii.profile_image.leak,プロフィール画像,profile_image,leak,pii,medium,64,プロフィール画像|アイコン画像|アバター画像|profile_image|avatar_url
templates/pii/lv/log.jp.pii.reservation_id.lv.toml,log.jp.pii.reservation_id.lv,予約番号,reservation_id,lv,pii,medium,72,予約番号|予約ID|受付予約番号|reservation_id|booking_id
templates/pii/kv/log.jp.pii.reservation_id.kv.toml,log.jp.pii.reservation_id.kv,予約番号,reservation_id,kv,pii,medium,74,予約番号|予約ID|受付予約番号|reservation_id|booking_id
templates/pii/schema/log.jp.pii.reservation_id.schema.toml,log.jp.pii.reservation_id.schema,予約番号,reservation_id,schema,pii,medium,54,予約番号|予約ID|受付予約番号|reservation_id|booking_id
templates/pii/leak/log.jp.pii.reservation_id.leak.toml,log.jp.pii.reservation_id.leak,予約番号,reservation_id,leak,pii,medium,64,予約番号|予約ID|受付予約番号|reservation_id|booking_id
templates/pii/lv/log.jp.pii.room_number.lv.toml,log.jp.pii.room_number.lv,部屋番号,room_number,lv,pii,medium,72,部屋番号|号室|room_number|unit_no
templates/pii/kv/log.jp.pii.room_number.kv.toml,log.jp.pii.room_number.kv,部屋番号,room_number,kv,pii,medium,74,部屋番号|号室|room_number|unit_no
templates/pii/schema/log.jp.pii.room_number.schema.toml,log.jp.pii.room_number.schema,部屋番号,room_number,schema,pii,medium,54,部屋番号|号室|room_number|unit_no
templates/pii/leak/log.jp.pii.room_number.leak.toml,log.jp.pii.room_number.leak,部屋番号,room_number,leak,pii,medium,64,部屋番号|号室|room_number|unit_no
templates/pii/lv/log.jp.pii.shipping_address.lv.toml,log.jp.pii.shipping_address.lv,配送先住所,shipping_address,lv,pii,high,88,配送先住所|送付先住所|届け先住所|shipping_address|delivery_address
templates/pii/kv/log.jp.pii.shipping_address.kv.toml,log.jp.pii.shipping_address.kv,配送先住所,shipping_address,kv,pii,high,90,配送先住所|送付先住所|届け先住所|shipping_address|delivery_address
templates/pii/schema/log.jp.pii.shipping_address.schema.toml,log.jp.pii.shipping_address.schema,配送先住所,shipping_address,schema,pii,high,70,配送先住所|送付先住所|届け先住所|shipping_address|delivery_address
templates/pii/leak/log.jp.pii.shipping_address.leak.toml,log.jp.pii.shipping_address.leak,配送先住所,shipping_address,leak,pii,high,80,配送先住所|送付先住所|届け先住所|shipping_address|delivery_address
templates/pii/lv/log.jp.pii.signature.lv.toml,log.jp.pii.signature.lv,署名,signature,lv,pii,high,88,署名|自署|サイン|signature|sign_image
templates/pii/kv/log.jp.pii.signature.kv.toml,log.jp.pii.signature.kv,署名,signature,kv,pii,high,90,署名|自署|サイン|signature|sign_image
templates/pii/schema/log.jp.pii.signature.schema.toml,log.jp.pii.signature.schema,署名,signature,schema,pii,high,70,署名|自署|サイン|signature|sign_image
templates/pii/leak/log.jp.pii.signature.leak.toml,log.jp.pii.signature.leak,署名,signature,leak,pii,high,80,署名|自署|サイン|signature|sign_image
templates/pii/lv/log.jp.pii.sns_account.lv.toml,log.jp.pii.sns_account.lv,SNSアカウント,sns_account,lv,pii,medium,72,SNSアカウント|Xアカウント|Twitter ID|Instagram ID|sns_account
templates/pii/kv/log.jp.pii.sns_account.kv.toml,log.jp.pii.sns_account.kv,SNSアカウント,sns_account,kv,pii,medium,74,SNSアカウント|Xアカウント|Twitter ID|Instagram ID|sns_account
templates/pii/schema/log.jp.pii.sns_account.schema.toml,log.jp.pii.sns_account.schema,SNSアカウント,sns_account,schema,pii,medium,54,SNSアカウント|Xアカウント|Twitter ID|Instagram ID|sns_account
templates/pii/leak/log.jp.pii.sns_account.leak.toml,log.jp.pii.sns_account.leak,SNSアカウント,sns_account,leak,pii,medium,64,SNSアカウント|Xアカウント|Twitter ID|Instagram ID|sns_account
templates/pii/lv/log.jp.pii.spouse_name.lv.toml,log.jp.pii.spouse_name.lv,配偶者氏名,spouse_name,lv,pii,medium,72,配偶者氏名|配偶者名|spouse_name
templates/pii/kv/log.jp.pii.spouse_name.kv.toml,log.jp.pii.spouse_name.kv,配偶者氏名,spouse_name,kv,pii,medium,74,配偶者氏名|配偶者名|spouse_name
templates/pii/schema/log.jp.pii.spouse_name.schema.toml,log.jp.pii.spouse_name.schema,配偶者氏名,spouse_name,schema,pii,medium,54,配偶者氏名|配偶者名|spouse_name
templates/pii/leak/log.jp.pii.spouse_name.leak.toml,log.jp.pii.spouse_name.leak,配偶者氏名,spouse_name,leak,pii,medium,64,配偶者氏名|配偶者名|spouse_name
templates/pii/lv/log.jp.pii.user_id.lv.toml,log.jp.pii.user_id.lv,ユーザーID,user_id,lv,pii,medium,72,ユーザーID|利用者ID|ユーザID|user_id|uid
templates/pii/kv/log.jp.pii.user_id.kv.toml,log.jp.pii.user_id.kv,ユーザーID,user_id,kv,pii,medium,74,ユーザーID|利用者ID|ユーザID|user_id|uid
templates/pii/schema/log.jp.pii.user_id.schema.toml,log.jp.pii.user_id.schema,ユーザーID,user_id,schema,pii,medium,54,ユーザーID|利用者ID|ユーザID|user_id|uid
templates/pii/leak/log.jp.pii.user_id.leak.toml,log.jp.pii.user_id.leak,ユーザーID,user_id,leak,pii,medium,64,ユーザーID|利用者ID|ユーザID|user_id|uid
templates/pii/lv/log.jp.pii.visitor_name.lv.toml,log.jp.pii.visitor_name.lv,来訪者氏名,visitor_name,lv,pii,high,88,来訪者氏名|来客名|入館者氏名|visitor_name
templates/pii/kv/log.jp.pii.visitor_name.kv.toml,log.jp.pii.visitor_name.kv,来訪者氏名,visitor_name,kv,pii,high,90,来訪者氏名|来客名|入館者氏名|visitor_name
templates/pii/schema/log.jp.pii.visitor_name.schema.toml,log.jp.pii.visitor_name.schema,来訪者氏名,visitor_name,schema,pii,high,70,来訪者氏名|来客名|入館者氏名|visitor_name
templates/pii/leak/log.jp.pii.visitor_name.leak.toml,log.jp.pii.visitor_name.leak,来訪者氏名,visitor_name,leak,pii,high,80,来訪者氏名|来客名|入館者氏名|visitor_name
templates/pii/lv/log.jp.pii.voiceprint.lv.toml,log.jp.pii.voiceprint.lv,声紋データ,voiceprint,lv,pii,critical,95,声紋|声紋データ|音声特徴量|voiceprint|voice_embedding
templates/pii/kv/log.jp.pii.voiceprint.kv.toml,log.jp.pii.voiceprint.kv,声紋データ,voiceprint,kv,pii,critical,97,声紋|声紋データ|音声特徴量|voiceprint|voice_embedding
templates/pii/schema/log.jp.pii.voiceprint.schema.toml,log.jp.pii.voiceprint.schema,声紋データ,voiceprint,schema,pii,critical,77,声紋|声紋データ|音声特徴量|voiceprint|voice_embedding
templates/pii/leak/log.jp.pii.voiceprint.leak.toml,log.jp.pii.voiceprint.leak,声紋データ,voiceprint,leak,pii,critical,87,声紋|声紋データ|音声特徴量|voiceprint|voice_embedding
templates/pii/lv/log.jp.pii.workplace_address.lv.toml,log.jp.pii.workplace_address.lv,勤務先住所,workplace_address,lv,pii,medium,72,勤務先住所|会社住所|職場住所|workplace_address|company_address
templates/pii/kv/log.jp.pii.workplace_address.kv.toml,log.jp.pii.workplace_address.kv,勤務先住所,workplace_address,kv,pii,medium,74,勤務先住所|会社住所|職場住所|workplace_address|company_address
templates/pii/schema/log.jp.pii.workplace_address.schema.toml,log.jp.pii.workplace_address.schema,勤務先住所,workplace_address,schema,pii,medium,54,勤務先住所|会社住所|職場住所|workplace_address|company_address
templates/pii/leak/log.jp.pii.workplace_address.leak.toml,log.jp.pii.workplace_address.leak,勤務先住所,workplace_address,leak,pii,medium,64,勤務先住所|会社住所|職場住所|workplace_address|company_address
templates/secret/lv/log.jp.secret.access_token.lv.toml,log.jp.secret.access_token.lv,アクセストークン,access_token,lv,secret,critical,95,アクセストークン|access_token
templates/secret/kv/log.jp.secret.access_token.kv.toml,log.jp.secret.access_token.kv,アクセストークン,access_token,kv,secret,critical,97,アクセストークン|access_token
templates/secret/schema/log.jp.secret.access_token.schema.toml,log.jp.secret.access_token.schema,アクセストークン,access_token,schema,secret,critical,77,アクセストークン|access_token
templates/secret/leak/log.jp.secret.access_token.leak.toml,log.jp.secret.access_token.leak,アクセストークン,access_token,leak,secret,critical,87,アクセストークン|access_token
templates/secret/lv/log.jp.secret.api_key.lv.toml,log.jp.secret.api_key.lv,APIキー,api_key,lv,secret,critical,95,APIキー|api_key|apikey|API_KEY
templates/secret/kv/log.jp.secret.api_key.kv.toml,log.jp.secret.api_key.kv,APIキー,api_key,kv,secret,critical,97,APIキー|api_key|apikey|API_KEY
templates/secret/schema/log.jp.secret.api_key.schema.toml,log.jp.secret.api_key.schema,APIキー,api_key,schema,secret,critical,77,APIキー|api_key|apikey|API_KEY
templates/secret/leak/log.jp.secret.api_key.leak.toml,log.jp.secret.api_key.leak,APIキー,api_key,leak,secret,critical,87,APIキー|api_key|apikey|API_KEY
templates/secret/lv/log.jp.secret.aws_access_key_id.lv.toml,log.jp.secret.aws_access_key_id.lv,AWSアクセスキーID,aws_access_key_id,lv,secret,critical,95,AWSアクセスキーID|AWS_ACCESS_KEY_ID|aws_access_key_id
templates/secret/kv/log.jp.secret.aws_access_key_id.kv.toml,log.jp.secret.aws_access_key_id.kv,AWSアクセスキーID,aws_access_key_id,kv,secret,critical,97,AWSアクセスキーID|AWS_ACCESS_KEY_ID|aws_access_key_id
templates/secret/schema/log.jp.secret.aws_access_key_id.schema.toml,log.jp.secret.aws_access_key_id.schema,AWSアクセスキーID,aws_access_key_id,schema,secret,critical,77,AWSアクセスキーID|AWS_ACCESS_KEY_ID|aws_access_key_id
templates/secret/leak/log.jp.secret.aws_access_key_id.leak.toml,log.jp.secret.aws_access_key_id.leak,AWSアクセスキーID,aws_access_key_id,leak,secret,critical,87,AWSアクセスキーID|AWS_ACCESS_KEY_ID|aws_access_key_id
templates/secret/lv/log.jp.secret.aws_secret_access_key.lv.toml,log.jp.secret.aws_secret_access_key.lv,AWSシークレットアクセスキー,aws_secret_access_key,lv,secret,critical,95,AWSシークレットアクセスキー|AWS_SECRET_ACCESS_KEY|aws_secret_access_key
templates/secret/kv/log.jp.secret.aws_secret_access_key.kv.toml,log.jp.secret.aws_secret_access_key.kv,AWSシークレットアクセスキー,aws_secret_access_key,kv,secret,critical,97,AWSシークレットアクセスキー|AWS_SECRET_ACCESS_KEY|aws_secret_access_key
templates/secret/schema/log.jp.secret.aws_secret_access_key.schema.toml,log.jp.secret.aws_secret_access_key.schema,AWSシークレットアクセスキー,aws_secret_access_key,schema,secret,critical,77,AWSシークレットアクセスキー|AWS_SECRET_ACCESS_KEY|aws_secret_access_key
templates/secret/leak/log.jp.secret.aws_secret_access_key.leak.toml,log.jp.secret.aws_secret_access_key.leak,AWSシークレットアクセスキー,aws_secret_access_key,leak,secret,critical,87,AWSシークレットアクセスキー|AWS_SECRET_ACCESS_KEY|aws_secret_access_key
templates/secret/lv/log.jp.secret.azure_client_secret.lv.toml,log.jp.secret.azure_client_secret.lv,Azureクライアントシークレット,azure_client_secret,lv,secret,critical,95,Azureクライアントシークレット|AZURE_CLIENT_SECRET|azure_client_secret
templates/secret/kv/log.jp.secret.azure_client_secret.kv.toml,log.jp.secret.azure_client_secret.kv,Azureクライアントシークレット,azure_client_secret,kv,secret,critical,97,Azureクライアントシークレット|AZURE_CLIENT_SECRET|azure_client_secret
templates/secret/schema/log.jp.secret.azure_client_secret.schema.toml,log.jp.secret.azure_client_secret.schema,Azureクライアントシークレット,azure_client_secret,schema,secret,critical,77,Azureクライアントシークレット|AZURE_CLIENT_SECRET|azure_client_secret
templates/secret/leak/log.jp.secret.azure_client_secret.leak.toml,log.jp.secret.azure_client_secret.leak,Azureクライアントシークレット,azure_client_secret,leak,secret,critical,87,Azureクライアントシークレット|AZURE_CLIENT_SECRET|azure_client_secret
templates/secret/lv/log.jp.secret.basic_auth.lv.toml,log.jp.secret.basic_auth.lv,Basic認証情報,basic_auth,lv,secret,critical,95,Basic認証|basic_auth|Authorization Basic
templates/secret/kv/log.jp.secret.basic_auth.kv.toml,log.jp.secret.basic_auth.kv,Basic認証情報,basic_auth,kv,secret,critical,97,Basic認証|basic_auth|Authorization Basic
templates/secret/schema/log.jp.secret.basic_auth.schema.toml,log.jp.secret.basic_auth.schema,Basic認証情報,basic_auth,schema,secret,critical,77,Basic認証|basic_auth|Authorization Basic
templates/secret/leak/log.jp.secret.basic_auth.leak.toml,log.jp.secret.basic_auth.leak,Basic認証情報,basic_auth,leak,secret,critical,87,Basic認証|basic_auth|Authorization Basic
templates/secret/lv/log.jp.secret.bearer_token.lv.toml,log.jp.secret.bearer_token.lv,Bearerトークン,bearer_token,lv,secret,critical,95,Bearerトークン|bearer_token|Authorization Bearer
templates/secret/kv/log.jp.secret.bearer_token.kv.toml,log.jp.secret.bearer_token.kv,Bearerトークン,bearer_token,kv,secret,critical,97,Bearerトークン|bearer_token|Authorization Bearer
templates/secret/schema/log.jp.secret.bearer_token.schema.toml,log.jp.secret.bearer_token.schema,Bearerトークン,bearer_token,schema,secret,critical,77,Bearerトークン|bearer_token|Authorization Bearer
templates/secret/leak/log.jp.secret.bearer_token.leak.toml,log.jp.secret.bearer_token.leak,Bearerトークン,bearer_token,leak,secret,critical,87,Bearerトークン|bearer_token|Authorization Bearer
templates/secret/lv/log.jp.secret.cookie_secret.lv.toml,log.jp.secret.cookie_secret.lv,Cookieシークレット,cookie_secret,lv,secret,critical,95,Cookieシークレット|cookie_secret
templates/secret/kv/log.jp.secret.cookie_secret.kv.toml,log.jp.secret.cookie_secret.kv,Cookieシークレット,cookie_secret,kv,secret,critical,97,Cookieシークレット|cookie_secret
templates/secret/schema/log.jp.secret.cookie_secret.schema.toml,log.jp.secret.cookie_secret.schema,Cookieシークレット,cookie_secret,schema,secret,critical,77,Cookieシークレット|cookie_secret
templates/secret/leak/log.jp.secret.cookie_secret.leak.toml,log.jp.secret.cookie_secret.leak,Cookieシークレット,cookie_secret,leak,secret,critical,87,Cookieシークレット|cookie_secret
templates/secret/lv/log.jp.secret.csrf_token.lv.toml,log.jp.secret.csrf_token.lv,CSRFトークン,csrf_token,lv,secret,high,88,CSRFトークン|csrf_token|xsrf_token
templates/secret/kv/log.jp.secret.csrf_token.kv.toml,log.jp.secret.csrf_token.kv,CSRFトークン,csrf_token,kv,secret,high,90,CSRFトークン|csrf_token|xsrf_token
templates/secret/schema/log.jp.secret.csrf_token.schema.toml,log.jp.secret.csrf_token.schema,CSRFトークン,csrf_token,schema,secret,high,70,CSRFトークン|csrf_token|xsrf_token
templates/secret/leak/log.jp.secret.csrf_token.leak.toml,log.jp.secret.csrf_token.leak,CSRFトークン,csrf_token,leak,secret,high,80,CSRFトークン|csrf_token|xsrf_token
templates/secret/lv/log.jp.secret.database_password.lv.toml,log.jp.secret.database_password.lv,DBパスワード,database_password,lv,secret,critical,95,DBパスワード|データベースパスワード|database_password|db_password
templates/secret/kv/log.jp.secret.database_password.kv.toml,log.jp.secret.database_password.kv,DBパスワード,database_password,kv,secret,critical,97,DBパスワード|データベースパスワード|database_password|db_password
templates/secret/schema/log.jp.secret.database_password.schema.toml,log.jp.secret.database_password.schema,DBパスワード,database_password,schema,secret,critical,77,DBパスワード|データベースパスワード|database_password|db_password
templates/secret/leak/log.jp.secret.database_password.leak.toml,log.jp.secret.database_password.leak,DBパスワード,database_password,leak,secret,critical,87,DBパスワード|データベースパスワード|database_password|db_password
templates/secret/lv/log.jp.secret.encryption_key.lv.toml,log.jp.secret.encryption_key.lv,暗号化キー,encryption_key,lv,secret,critical,95,暗号化キー|復号キー|encryption_key|decryption_key
templates/secret/kv/log.jp.secret.encryption_key.kv.toml,log.jp.secret.encryption_key.kv,暗号化キー,encryption_key,kv,secret,critical,97,暗号化キー|復号キー|encryption_key|decryption_key
templates/secret/schema/log.jp.secret.encryption_key.schema.toml,log.jp.secret.encryption_key.schema,暗号化キー,encryption_key,schema,secret,critical,77,暗号化キー|復号キー|encryption_key|decryption_key
templates/secret/leak/log.jp.secret.encryption_key.leak.toml,log.jp.secret.encryption_key.leak,暗号化キー,encryption_key,leak,secret,critical,87,暗号化キー|復号キー|encryption_key|decryption_key
templates/secret/lv/log.jp.secret.gcp_service_account_key.lv.toml,log.jp.secret.gcp_service_account_key.lv,GCPサービスアカウントキー,gcp_service_account_key,lv,secret,critical,95,GCPサービスアカウントキー|サービスアカウントキー|gcp_service_account_key
templates/secret/kv/log.jp.secret.gcp_service_account_key.kv.toml,log.jp.secret.gcp_service_account_key.kv,GCPサービスアカウントキー,gcp_service_account_key,kv,secret,critical,97,GCPサービスアカウントキー|サービスアカウントキー|gcp_service_account_key
templates/secret/schema/log.jp.secret.gcp_service_account_key.schema.toml,log.jp.secret.gcp_service_account_key.schema,GCPサービスアカウントキー,gcp_service_account_key,schema,secret,critical,77,GCPサービスアカウントキー|サービスアカウントキー|gcp_service_account_key
templates/secret/leak/log.jp.secret.gcp_service_account_key.leak.toml,log.jp.secret.gcp_service_account_key.leak,GCPサービスアカウントキー,gcp_service_account_key,leak,secret,critical,87,GCPサービスアカウントキー|サービスアカウントキー|gcp_service_account_key
templates/secret/lv/log.jp.secret.github_token.lv.toml,log.jp.secret.github_token.lv,GitHubトークン,github_token,lv,secret,critical,95,GitHubトークン|github_token|GITHUB_TOKEN
templates/secret/kv/log.jp.secret.github_token.kv.toml,log.jp.secret.github_token.kv,GitHubトークン,github_token,kv,secret,critical,97,GitHubトークン|github_token|GITHUB_TOKEN
templates/secret/schema/log.jp.secret.github_token.schema.toml,log.jp.secret.github_token.schema,GitHubトークン,github_token,schema,secret,critical,77,GitHubトークン|github_token|GITHUB_TOKEN
templates/secret/leak/log.jp.secret.github_token.leak.toml,log.jp.secret.github_token.leak,GitHubトークン,github_token,leak,secret,critical,87,GitHubトークン|github_token|GITHUB_TOKEN
templates/secret/lv/log.jp.secret.gitlab_token.lv.toml,log.jp.secret.gitlab_token.lv,GitLabトークン,gitlab_token,lv,secret,critical,95,GitLabトークン|gitlab_token|GITLAB_TOKEN
templates/secret/kv/log.jp.secret.gitlab_token.kv.toml,log.jp.secret.gitlab_token.kv,GitLabトークン,gitlab_token,kv,secret,critical,97,GitLabトークン|gitlab_token|GITLAB_TOKEN
templates/secret/schema/log.jp.secret.gitlab_token.schema.toml,log.jp.secret.gitlab_token.schema,GitLabトークン,gitlab_token,schema,secret,critical,77,GitLabトークン|gitlab_token|GITLAB_TOKEN
templates/secret/leak/log.jp.secret.gitlab_token.leak.toml,log.jp.secret.gitlab_token.leak,GitLabトークン,gitlab_token,leak,secret,critical,87,GitLabトークン|gitlab_token|GITLAB_TOKEN
templates/secret/lv/log.jp.secret.id_token.lv.toml,log.jp.secret.id_token.lv,IDトークン,id_token,lv,secret,critical,95,IDトークン|id_token
templates/secret/kv/log.jp.secret.id_token.kv.toml,log.jp.secret.id_token.kv,IDトークン,id_token,kv,secret,critical,97,IDトークン|id_token
templates/secret/schema/log.jp.secret.id_token.schema.toml,log.jp.secret.id_token.schema,IDトークン,id_token,schema,secret,critical,77,IDトークン|id_token
templates/secret/leak/log.jp.secret.id_token.leak.toml,log.jp.secret.id_token.leak,IDトークン,id_token,leak,secret,critical,87,IDトークン|id_token
templates/secret/lv/log.jp.secret.jwt.lv.toml,log.jp.secret.jwt.lv,JWT,jwt,lv,secret,critical,95,JWT|Json Web Token|jwt
templates/secret/kv/log.jp.secret.jwt.kv.toml,log.jp.secret.jwt.kv,JWT,jwt,kv,secret,critical,97,JWT|Json Web Token|jwt
templates/secret/schema/log.jp.secret.jwt.schema.toml,log.jp.secret.jwt.schema,JWT,jwt,schema,secret,critical,77,JWT|Json Web Token|jwt
templates/secret/leak/log.jp.secret.jwt.leak.toml,log.jp.secret.jwt.leak,JWT,jwt,leak,secret,critical,87,JWT|Json Web Token|jwt
templates/secret/lv/log.jp.secret.mfa_backup_code.lv.toml,log.jp.secret.mfa_backup_code.lv,MFAバックアップコード,mfa_backup_code,lv,secret,critical,95,MFAバックアップコード|リカバリーコード|mfa_backup_code
templates/secret/kv/log.jp.secret.mfa_backup_code.kv.toml,log.jp.secret.mfa_backup_code.kv,MFAバックアップコード,mfa_backup_code,kv,secret,critical,97,MFAバックアップコード|リカバリーコード|mfa_backup_code
templates/secret/schema/log.jp.secret.mfa_backup_code.schema.toml,log.jp.secret.mfa_backup_code.schema,MFAバックアップコード,mfa_backup_code,schema,secret,critical,77,MFAバックアップコード|リカバリーコード|mfa_backup_code
templates/secret/leak/log.jp.secret.mfa_backup_code.leak.toml,log.jp.secret.mfa_backup_code.leak,MFAバックアップコード,mfa_backup_code,leak,secret,critical,87,MFAバックアップコード|リカバリーコード|mfa_backup_code
templates/secret/lv/log.jp.secret.oauth_client_id.lv.toml,log.jp.secret.oauth_client_id.lv,OAuthクライアントID,oauth_client_id,lv,secret,medium,72,OAuthクライアントID|client_id|oauth_client_id
templates/secret/kv/log.jp.secret.oauth_client_id.kv.toml,log.jp.secret.oauth_client_id.kv,OAuthクライアントID,oauth_client_id,kv,secret,medium,74,OAuthクライアントID|client_id|oauth_client_id
templates/secret/schema/log.jp.secret.oauth_client_id.schema.toml,log.jp.secret.oauth_client_id.schema,OAuthクライアントID,oauth_client_id,schema,secret,medium,54,OAuthクライアントID|client_id|oauth_client_id
templates/secret/leak/log.jp.secret.oauth_client_id.leak.toml,log.jp.secret.oauth_client_id.leak,OAuthクライアントID,oauth_client_id,leak,secret,medium,64,OAuthクライアントID|client_id|oauth_client_id
templates/secret/lv/log.jp.secret.oauth_client_secret.lv.toml,log.jp.secret.oauth_client_secret.lv,OAuthクライアントシークレット,oauth_client_secret,lv,secret,critical,95,OAuthクライアントシークレット|client_secret|oauth_client_secret
templates/secret/kv/log.jp.secret.oauth_client_secret.kv.toml,log.jp.secret.oauth_client_secret.kv,OAuthクライアントシークレット,oauth_client_secret,kv,secret,critical,97,OAuthクライアントシークレット|client_secret|oauth_client_secret
templates/secret/schema/log.jp.secret.oauth_client_secret.schema.toml,log.jp.secret.oauth_client_secret.schema,OAuthクライアントシークレット,oauth_client_secret,schema,secret,critical,77,OAuthクライアントシークレット|client_secret|oauth_client_secret
templates/secret/leak/log.jp.secret.oauth_client_secret.leak.toml,log.jp.secret.oauth_client_secret.leak,OAuthクライアントシークレット,oauth_client_secret,leak,secret,critical,87,OAuthクライアントシークレット|client_secret|oauth_client_secret
templates/secret/lv/log.jp.secret.otp_code.lv.toml,log.jp.secret.otp_code.lv,ワンタイムパスワード,otp_code,lv,secret,critical,95,ワンタイムパスワード|認証コード|OTP|otp_code
templates/secret/kv/log.jp.secret.otp_code.kv.toml,log.jp.secret.otp_code.kv,ワンタイムパスワード,otp_code,kv,secret,critical,97,ワンタイムパスワード|認証コード|OTP|otp_code
templates/secret/schema/log.jp.secret.otp_code.schema.toml,log.jp.secret.otp_code.schema,ワンタイムパスワード,otp_code,schema,secret,critical,77,ワンタイムパスワード|認証コード|OTP|otp_code
templates/secret/leak/log.jp.secret.otp_code.leak.toml,log.jp.secret.otp_code.leak,ワンタイムパスワード,otp_code,leak,secret,critical,87,ワンタイムパスワード|認証コード|OTP|otp_code
templates/secret/lv/log.jp.secret.password.lv.toml,log.jp.secret.password.lv,パスワード,password,lv,secret,critical,95,パスワード|暗証番号|password|passwd|pwd
templates/secret/kv/log.jp.secret.password.kv.toml,log.jp.secret.password.kv,パスワード,password,kv,secret,critical,97,パスワード|暗証番号|password|passwd|pwd
templates/secret/schema/log.jp.secret.password.schema.toml,log.jp.secret.password.schema,パスワード,password,schema,secret,critical,77,パスワード|暗証番号|password|passwd|pwd
templates/secret/leak/log.jp.secret.password.leak.toml,log.jp.secret.password.leak,パスワード,password,leak,secret,critical,87,パスワード|暗証番号|password|passwd|pwd
templates/secret/lv/log.jp.secret.private_key.lv.toml,log.jp.secret.private_key.lv,秘密鍵,private_key,lv,secret,critical,95,秘密鍵|private_key|secret_key
templates/secret/kv/log.jp.secret.private_key.kv.toml,log.jp.secret.private_key.kv,秘密鍵,private_key,kv,secret,critical,97,秘密鍵|private_key|secret_key
templates/secret/schema/log.jp.secret.private_key.schema.toml,log.jp.secret.private_key.schema,秘密鍵,private_key,schema,secret,critical,77,秘密鍵|private_key|secret_key
templates/secret/leak/log.jp.secret.private_key.leak.toml,log.jp.secret.private_key.leak,秘密鍵,private_key,leak,secret,critical,87,秘密鍵|private_key|secret_key
templates/secret/lv/log.jp.secret.redis_password.lv.toml,log.jp.secret.redis_password.lv,Redisパスワード,redis_password,lv,secret,critical,95,Redisパスワード|REDIS_PASSWORD|redis_password
templates/secret/kv/log.jp.secret.redis_password.kv.toml,log.jp.secret.redis_password.kv,Redisパスワード,redis_password,kv,secret,critical,97,Redisパスワード|REDIS_PASSWORD|redis_password
templates/secret/schema/log.jp.secret.redis_password.schema.toml,log.jp.secret.redis_password.schema,Redisパスワード,redis_password,schema,secret,critical,77,Redisパスワード|REDIS_PASSWORD|redis_password
templates/secret/leak/log.jp.secret.redis_password.leak.toml,log.jp.secret.redis_password.leak,Redisパスワード,redis_password,leak,secret,critical,87,Redisパスワード|REDIS_PASSWORD|redis_password
templates/secret/lv/log.jp.secret.refresh_token.lv.toml,log.jp.secret.refresh_token.lv,リフレッシュトークン,refresh_token,lv,secret,critical,95,リフレッシュトークン|refresh_token
templates/secret/kv/log.jp.secret.refresh_token.kv.toml,log.jp.secret.refresh_token.kv,リフレッシュトークン,refresh_token,kv,secret,critical,97,リフレッシュトークン|refresh_token
templates/secret/schema/log.jp.secret.refresh_token.schema.toml,log.jp.secret.refresh_token.schema,リフレッシュトークン,refresh_token,schema,secret,critical,77,リフレッシュトークン|refresh_token
